URL,Fiyat,il,Ilce,Mahalle,Baslik,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Aidat,İlan Oluşturma Tarihi,Kira Getirisi,Balkon Durumu,Kattaki Daire Sayısı,Balkon Sayısı,WC Sayısı,Ada,Parsel,Yapı Durumu,Yapı Tipi,İpotek Durumu,Banyo Metrekare,Salon Metrekare,WC Metrekare,Görüntülü Gezilebilir mi?,Zemin Etüdü,Balkon Tipi,Pafta,Balkon Metrekare,İl,İlçe
https://www.emlakjet.com/ilan/bornova-ataturk-te-21-satilik-daire-17426203,4.500.000 TL,,,Atatürk Mahallesi,,17426203.0,29 Kasım 2025,Konut,Satılık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,1.Kat,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası17426203İlan Oluşturma Tarihi30 Mayıs 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşKira Getirisi22000 TLTakasVarBanyo Sayısı1Banyo Metrekare5 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonBalkon Metrekare12 m²Salon Metrekare25 m²WC Sayısı2WC Metrekare4 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,,30 Mayıs 2025,22000 TL,Var,,1.0,2.0,,,İkinci El,Betonarme,Yok,5 m²,25 m²,4 m²,Evet,Var,Açık Balkon,,12 m²,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-evka-3-mahallesinde-42-terasli-dubleks-satilik-daire-17366585,20.900.000 TL,,,Evka 3 Mahallesi,,17366585.0,15 Eylül 2025,Konut,Satılık,Daire,240 m²,300 m²,4+2,16-20,9.Kat,9.0,Doğalgaz Sobalı,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,,Var,2,Genel Fiyat,İlan Numarası17366585İlan Güncelleme Tarihi15 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare240 m²Brüt Metrekare300 m²Oda Sayısı4+2Binanın Yaşı16-20Bulunduğu Kat9.KatBinanın Kat Sayısı9Isıtma TipiDoğalgaz SobalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,İkinci El,Betonarme,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-doganlar-da-21-satilik-luks-daire-17344212,4.250.000 TL,,,Doğanlar Mahallesi,,17344212.0,29 Kasım 2025,Konut,Satılık,Daire,77 m²,80 m²,2+1,0 (Yeni),3.Kat,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Evet,Boş,Yok,1,Genel Fiyat,İlan Numarası17344212İlan Oluşturma Tarihi15 Mayıs 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare77 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeEvetİpotek DurumuYokEşya DurumuBoşKira Getirisi25000 TLTakasYokBanyo Sayısı1Banyo Metrekare4 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonBalkon Metrekare8 m²Salon Metrekare24 m²WC Sayısı1WC Metrekare1 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,,15 Mayıs 2025,25000 TL,Var,,1.0,1.0,,,Sıfır,Betonarme,Yok,4 m²,24 m²,1 m²,Evet,Var,Açık Balkon,,8 m²,İzmir,Bornova
https://www.emlakjet.com/ilan/izmir-bornova-cicekli-koy-firsat-daire-21-17280017,4.650.000 TL,,,Yakaköy Mahallesi,,17280017.0,25 Ekim 2025,Konut,Satılık,Müstakil Ev,60 m²,500 m²,2+1,1,,1.0,Sobalı,Boş,Krediye Uygun,Bilinmiyor,Hisseli Tapu,Hayır,Eşyalı,Var,1,Genel Fiyat,İlan Numarası17280017İlan Güncelleme Tarihi25 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare60 m²Brüt Metrekare500 m²Oda Sayısı2+1Binanın Yaşı1Binanın Kat Sayısı1Isıtma TipiSobalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuHisseli TapuEşya DurumuEşyalıSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-evka-3-te-neva-suits-de-satilik-11-daire-15189406,4.200.000 TL,,,Evka 3 Mahallesi,,15189406.0,03 Ekim 2025,Konut,Satılık,Daire,38 m²,42 m²,1+1,0 (Yeni),4.Kat,5.0,Yerden Isıtma,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası15189406İlan Güncelleme Tarihi03 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare38 m²Brüt Metrekare42 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat4.KatBinanın Kat Sayısı5Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-yaka-koyde-satilik-dubleks-tas-villa-16582834,5.500.000 TL,,,Yakaköy Mahallesi,,16582834.0,25 Kasım 2025,Konut,Satılık,Villa,200 m²,250 m²,3+1,1,,2.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Bilinmiyor,Hisseli Tapu,Hayır,Boş,Var,1,Genel Fiyat,İlan Numarası16582834İlan Oluşturma Tarihi01 Ocak 2025İlan Güncelleme Tarihi25 Kasım 2025TürüKonutKategorisiSatılıkTipiVillaNet Metrekare200 m²Brüt Metrekare250 m²Oda Sayısı3+1Binanın Yaşı1Binanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuHisseli TapuSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,01 Ocak 2025,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-viven-tower-da-11-satilik-daire-16781945,3.250.000 TL,,,Yeşilova Mahallesi,,16781945.0,27 Kasım 2025,Konut,Satılık,Daire,38 m²,60 m²,1+1,0 (Yeni),15.Kat,38.0,VRV,Boş,Krediye Uygun Değil,,Kat İrtifakı,Hayır,,,1,Genel Fiyat,İlan Numarası16781945İlan Oluşturma Tarihi05 Şubat 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare38 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat15.KatBinanın Kat Sayısı38Isıtma TipiVRVKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,05 Şubat 2025,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/kw-cobans-dan-merkezi-konumda-4-katli-3-5-daireli-1-dukkan-ve-depolu-yatirimlik-komple-bina-17238980,6.000.000 TL,,,Birlik Mahallesi,,17238980.0,27 Kasım 2025,Konut,Satılık,Bina,115 m²,116 m²,9+ Oda,21 Ve Üzeri,,4.0,Isıtma Yok,Mülk Sahibi Oturuyor,Krediye Uygun,,Müstakil Tapulu,Hayır,,,3,Genel Fiyat,İlan Numarası17238980İlan Oluşturma Tarihi28 Nisan 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare115 m²Brüt Metrekare116 m²Oda Sayısı9+ OdaBinanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuMüstakil TapuluSite İçerisindeHayırAidat1 TLKira Getirisi40000 TLBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,1 TL,28 Nisan 2025,40000 TL,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-kucukpark-ta-ici-sifir-yapili-asansorlu-satilik-21-daire-17166515,4.600.000 TL,,,Kazımdirik Mahallesi,,17166515.0,01 Kasım 2025,Konut,Satılık,Daire,80 m²,90 m²,2+1,21 Ve Üzeri,3.Kat,7.0,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası17166515İlan Güncelleme Tarihi01 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonFiyat DurumuGenel FiyatDaha Fazla Gör,,,,Var,,1.0,,,,İkinci El,Betonarme,Yok,,,,,,Açık Balkon,,,İzmir,Bornova
https://www.emlakjet.com/ilan/camdibi-nde-tek-tapu-3-katli-bina-17141432,5.000.000 TL,,,Tuna Mahallesi,,17141432.0,10 Kasım 2025,Konut,Satılık,Bina,350 m²,360 m²,3+1,21 Ve Üzeri,,3.0,Klimalı,Kiracı Oturuyor,Bilinmiyor,,Müstakil Tapulu,Hayır,,,1,Genel Fiyat,İlan Numarası17141432İlan Güncelleme Tarihi10 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare350 m²Brüt Metrekare360 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırBanyo Sayısı1Parsel1229Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,1229.0,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-kizilayda-satilik-124m2-31-kapali-mutfakli-otoparkli-ust-kat-daire-15929202,4.850.000 TL,,,Kızılay Mahallesi,,15929202.0,20 Ekim 2025,Konut,Satılık,Daire,124 m²,130 m²,3+1,11-15,Çatı Katı,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası15929202İlan Güncelleme Tarihi20 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare124 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu KatÇatı KatıBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Balkon DurumuVarWC Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,Var,,,2.0,,,İkinci El,Betonarme,Yok,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/komple-satilik-121-m2-3-daire-sanayi-elektrikli-1-dukkan-tapulari-ayri-15772962,5.200.000 TL,,,Serintepe Mahallesi,,15772962.0,11 Ekim 2025,Konut,Satılık,Müstakil Ev,110 m²,121 m²,2+1,21 Ve Üzeri,,4.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun Değil,Kat Mülkiyeti,Hayır,Eşyalı,Yok,1,Genel Fiyat,İlan Numarası15772962İlan Güncelleme Tarihi11 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare110 m²Brüt Metrekare121 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma Uygun DeğilYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat Mülkiyetiİpotek DurumuYokEşya DurumuEşyalıSite İçerisindeHayırAidat0 TLKira Getirisi50000 TLTakasYokBanyo Sayısı1Banyo Metrekare4 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonBalkon Metrekare5 m²Salon Metrekare16 m²WC Sayısı1WC Metrekare4 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,0 TL,,50000 TL,Var,,1.0,1.0,,,İkinci El,Betonarme,Yok,4 m²,16 m²,4 m²,Evet,Var,Açık Balkon,,5 m²,İzmir,Bornova
https://www.emlakjet.com/ilan/camdibi-nde-satilik-4-kat-11-daire-16999155,2.050.000 TL,,,Meriç Mahallesi,,16999155.0,26 Kasım 2025,Konut,Satılık,Daire,80 m²,85 m²,1+1,21 Ve Üzeri,4.Kat,4.0,Klimalı,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,1,Genel Fiyat,İlan Numarası16999155İlan Oluşturma Tarihi11 Mart 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı1+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,11 Mart 2025,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/4-cepheli-asansorlu-cadde-uzeri-satilik-luks-daire-16841056,10.100.000 TL,,,İnönü Mahallesi,,16841056.0,30 Eylül 2025,Konut,Satılık,Daire,165 m²,170 m²,4+1,5-10,3.Kat,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası16841056İlan Güncelleme Tarihi30 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare165 m²Brüt Metrekare170 m²Oda Sayısı4+1Binanın Yaşı5-10Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-camdibinde-21-satilik-daire-16968179,2.100.000 TL,,,Barbaros Mahallesi,,16968179.0,01 Ekim 2025,Konut,Satılık,Daire,70 m²,80 m²,2+1,21 Ve Üzeri,2.Kat,3.0,Klimalı,Kiracı Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası16968179İlan Güncelleme Tarihi01 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/izmir-sarnic-ta-satilik-2858-m2-arazi-icinde-3-katli-mustakil-ev-16684161,15.850.000 TL,,,Sarnıçköy Mahallesi,,16684161.0,02 Ekim 2025,Konut,Satılık,Müstakil Ev,160 m²,260 m²,4+1,21 Ve Üzeri,,3.0,Sobalı,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Arsa Tapulu,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası16684161İlan Güncelleme Tarihi02 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare160 m²Brüt Metrekare260 m²Oda Sayısı4+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiSobalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuArsa TapuluEşya DurumuBoşSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/izmir-bornova-yildirim-beyazit-cad-uzerinde-4-kata-imarli-mustakil-bina-14004999,5.800.000 TL,,,Yıldırım Beyazıt Mahallesi,,14004999.0,23 Kasım 2025,Konut,Satılık,Müstakil Ev,180 m²,220 m²,5+1,21 Ve Üzeri,,2.0,Klimalı,Mülk Sahibi Oturuyor,Krediye Uygun Değil,Yatırıma Uygun,Arsa Tapulu,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası14004999İlan Oluşturma Tarihi27 Eylül 2023İlan Güncelleme Tarihi23 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare180 m²Brüt Metrekare220 m²Oda Sayısı5+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukYatırıma UygunTapu DurumuArsa Tapuluİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1WC Sayısı1Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?HayırDaha Fazla Gör,,27 Eylül 2023,,Var,,1.0,1.0,,,,,Yok,,,,Hayır,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/izmir-bornova-altindag-120-m2-mustakil-ev-50-m2-arsa-hediye-17428580,3.390.000 TL,,,Zafer Mahallesi,,17428580.0,27 Ekim 2025,Konut,Satılık,Müstakil Ev,120 m²,170 m²,2+1,21 Ve Üzeri,,2.0,Sobalı,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası17428580İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare120 m²Brüt Metrekare170 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiSobalıKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-evka-3-de-satilik-41-luks-villa-12105711,17.000.000 TL,,,Evka 3 Mahallesi,,12105711.0,29 Kasım 2025,Konut,Satılık,Daire,144 m²,168 m²,3+1,3,Villa Tipi,3.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Hayır,Boş,Yok,2,Genel Fiyat,"İlan Numarası12105711İlan Oluşturma Tarihi03 Kasım 2022İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare144 m²Brüt Metrekare168 m²Oda Sayısı3+1Binanın Yaşı3Bulunduğu KatVilla TipiBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuVarEşya DurumuBoşAidat1 TLKira Getirisi60000 TLTakasYokBanyo Sayısı2Banyo Metrekare10 m²Balkon DurumuVarBalkon Sayısı3Balkon TipiAçık Balkon, Açık TerasBalkon Metrekare85 m²Salon Metrekare23 m²WC Sayısı2WC Metrekare8 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetDaha Fazla Gör",1 TL,03 Kasım 2022,60000 TL,Var,,3.0,2.0,,,Sıfır,Betonarme,Var,10 m²,23 m²,8 m²,Evet,,"Açık Balkon, Açık Teras",,85 m²,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-pinarbasi-nda-site-icerisinde-satilik-31-havuzlu-daire-bahce-dubleks-17402894,8.300.000 TL,,,Kemalpaşa Mahallesi,,17402894.0,05 Ekim 2025,Konut,Satılık,Daire,100 m²,110 m²,3+1,0 (Yeni),Bahçe Dublex,4.0,Kombi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Evet,,,3,Genel Fiyat,İlan Numarası17402894İlan Güncelleme Tarihi05 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu KatBahçe DublexBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/doganlarda-satilik-21-luks-dogalgazli-cati-dublexi-14691842,5.500.000 TL,,,Doğanlar Mahallesi,,14691842.0,29 Kasım 2025,Konut,Satılık,Daire,110 m²,125 m²,2+1,0 (Yeni),2.Kat,2.0,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,Hayır,Boş,Var,2,Genel Fiyat,İlan Numarası14691842İlan Oluşturma Tarihi12 Şubat 2024İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare125 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşKira Getirisi40000 TLTakasVarBanyo Sayısı2Banyo Metrekare8 m²Balkon DurumuVarBalkon Sayısı2Balkon TipiAçık BalkonBalkon Metrekare8 m²WC Sayısı2WC Metrekare8 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?HayırDaha Fazla Gör,,12 Şubat 2024,40000 TL,Var,,2.0,2.0,,,Sıfır,Betonarme,Yok,8 m²,,8 m²,Hayır,,Açık Balkon,,8 m²,İzmir,Bornova
https://www.emlakjet.com/ilan/bornova-evka-3te-satilik-11-via-zone-projesi-dairesi-16874807,3.800.000 TL,,,Evka 3 Mahallesi,,16874807.0,28 Kasım 2025,Konut,Satılık,Daire,50 m²,64 m²,1+1,4,2.Kat,2.0,Klimalı,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası16874807İlan Oluşturma Tarihi22 Şubat 2025İlan Güncelleme Tarihi28 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare64 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat2.KatBinanın Kat Sayısı2Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,22 Şubat 2025,,,,,,,,,,,,,,,,,,,İzmir,Bornova
https://www.emlakjet.com/ilan/izmir-bornova-altindag-satilik-daire-katta-31-yatirimlik-firsat-17429108,3.150.000 TL,,,Birlik Mahallesi,,17429108.0,27 Kasım 2025,Konut,Satılık,Daire,95 m²,105 m²,3+1,21 Ve Üzeri,2.Kat,3.0,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası17429108İlan Oluşturma Tarihi31 Mayıs 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare95 m²Brüt Metrekare105 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiIsıtma YokKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,31 Mayıs 2025,,,,,,,,,,,,,,,,,,,İzmir,Bornova
