URL,Fiyat,il,Ilce,Mahalle,Baslik,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Site İçerisinde,Eşya Durumu,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,Aidat,İlan Oluşturma Tarihi,Kira Getirisi,Balkon Durumu,Kattaki Daire Sayısı,Balkon Sayısı,WC Sayısı,Ada,Parsel,Yapı Durumu,Yapı Tipi,İpotek Durumu,Banyo Metrekare,Salon Metrekare,WC Metrekare,Görüntülü Gezilebilir mi?,Zemin Etüdü,Balkon Tipi,Pafta,Balkon Metrekare
https://www.emlakjet.com/ilan/satilik-daire-camdibinde-bornova-31-18483479,2.600.000TL,İzmir,Bornova,Tuna Mahallesi,,18483479.0,25 Kasım 2025,Konut,Satılık,Daire,72 m²,75 m²,2+1,16-20,3.Kat,4.0,Merkezi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun Değil,,Hisseli Tapu,Hayır,,,1,Genel Fiyat,İlan Numarası18483479İlan Oluşturma Tarihi24 Kasım 2025İlan Güncelleme Tarihi25 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare72 m²Brüt Metrekare75 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiMerkezi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye Uygun DeğilTapu DurumuHisseli TapuSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,24 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-erzene-mahallesi-satilik-dubleks-daire-18329259,14.450.000TL,İzmir,Bornova,Erzene Mahallesi,,18329259.0,30 Ekim 2025,Konut,Satılık,Daire,200 m²,250 m²,3+1,11-15,4.Kat,4.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Eşyalı,Yok,3,Genel Fiyat,İlan Numarası18329259İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare200 m²Brüt Metrekare250 m²Oda Sayısı3+1Binanın Yaşı11-15Bulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuEşyalıTakasYokBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-korfez-manzarali-satilik-komple-bina-18473900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-katli-otopark-ve-pazar-yaninda-bakimli-175-m-31-18421152,7.500.000TL,İzmir,Bornova,Ergene Mahallesi,,18421152.0,14 Kasım 2025,Konut,Satılık,Daire,151 m²,175 m²,3+1,21 Ve Üzeri,5.Kat,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,,2,Genel Fiyat,İlan Numarası18421152İlan Güncelleme Tarihi14 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare151 m²Brüt Metrekare175 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat5.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-pinarbasi-nda-havuzlu-sitede-luks-31-dubleks-daire-18424391,8.149.000TL,İzmir,Bornova,Kemalpaşa Mahallesi,,18424391.0,15 Kasım 2025,Konut,Satılık,Daire,98 m²,110 m²,3+1,0 (Yeni),Düz Giriş (Zemin),4.0,Yerden Isıtma,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Yok,2,Genel Fiyat,İlan Numarası18424391İlan Güncelleme Tarihi15 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare98 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı0 (Yeni)Bulunduğu KatDüz Giriş (Zemin)Binanın Kat Sayısı4Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/turyap-tan-ataturk-te-satilik-genis-sifir-tadilatli-11-daire-18343196,2.700.000TL,İzmir,Bornova,Atatürk Mahallesi,,18343196.0,03 Kasım 2025,Konut,Satılık,Daire,40 m²,44 m²,1+1,21 Ve Üzeri,3.Kat,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18343196İlan Güncelleme Tarihi03 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare44 m²Oda Sayısı1+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-yesilova-mh-trio-life-sitesi-satilik-21-daire-18346304,7.200.000TL,İzmir,Bornova,Yeşilova Mahallesi,,18346304.0,03 Kasım 2025,Konut,Satılık,Daire,97 m²,123 m²,2+1,5-10,13.Kat,14.0,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Yok,2,Genel Fiyat,İlan Numarası18346304İlan Güncelleme Tarihi03 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare97 m²Brüt Metrekare123 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat13.KatBinanın Kat Sayısı14Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/izmir-bornova-pinarbasi-mahallesi-18330464,3.350.000TL,İzmir,Bornova,Gürpınar Mahallesi,,18330464.0,30 Ekim 2025,Konut,Satılık,Daire,110 m²,120 m²,3+1,21 Ve Üzeri,5.Kat,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18330464İlan Oluşturma Tarihi30 Ekim 2025İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare120 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat5.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat400 TLKira Getirisi25000 TLTakasYokBanyo Sayısı1WC Sayısı1Ada13049Parsel1Fiyat DurumuGenel FiyatDaha Fazla Gör,400 TL,30 Ekim 2025,25000 TL,,,,1.0,13049.0,1.0,İkinci El,,,,,,,,,,
https://www.emlakjet.com/ilan/eysden-bornova-merkezde-31-140m2-arakat-asansor-otoparkli-daire-18459676,5.000.000TL,İzmir,Bornova,Ergene Mahallesi,,18459676.0,21 Kasım 2025,Konut,Satılık,Daire,127 m²,140 m²,3+1,21 Ve Üzeri,7.Kat,8.0,Merkezi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18459676İlan Oluşturma Tarihi21 Kasım 2025İlan Güncelleme Tarihi21 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare127 m²Brüt Metrekare140 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat7.KatBinanın Kat Sayısı8Isıtma TipiMerkezi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,21 Kasım 2025,,,,,,,,İkinci El,Betonarme,,,,,,,,,
https://www.emlakjet.com/ilan/evka3-erzene-mh-seckin-konaklar-sitesinde-31-160-m-daire-18443930,14.800.000TL,İzmir,Bornova,Erzene Mahallesi,,18443930.0,18 Kasım 2025,Konut,Satılık,Daire,140 m²,160 m²,3+1,16-20,3.Kat,4.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,Yok,2,Genel Fiyat,İlan Numarası18443930İlan Oluşturma Tarihi18 Kasım 2025İlan Güncelleme Tarihi18 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare140 m²Brüt Metrekare160 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat2300 TLTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,2300 TL,18 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mahallesin-de-240-m2-32-dubleks-luks-daire-18498423,14.000.000TL,İzmir,Bornova,Kızılay Mahallesi,,18498423.0,27 Kasım 2025,Konut,Satılık,Daire,215 m²,240 m²,3+2,3,4.Kat,5.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,3,Genel Fiyat,İlan Numarası18498423İlan Oluşturma Tarihi27 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare215 m²Brüt Metrekare240 m²Oda Sayısı3+2Binanın Yaşı3Bulunduğu Kat4.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı3Fiyat DurumuGenel FiyatDaha Fazla Gör,,27 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/tasinmaya-hazir-bornava-ozkanlarda-satilik-21-daire-18437428,4.650.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18437428.0,17 Kasım 2025,Konut,Satılık,Daire,90 m²,105 m²,2+1,21 Ve Üzeri,Yüksek Giriş,8.0,Isıtma Yok,Boş,Bilinmiyor,,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18437428İlan Oluşturma Tarihi17 Kasım 2025İlan Güncelleme Tarihi17 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare105 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatYüksek GirişBinanın Kat Sayısı8Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,17 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mahallesinde-sifir-ara-kat-11-satista-18379703,3.900.000TL,İzmir,Bornova,Atatürk Mahallesi,,18379703.0,08 Kasım 2025,Konut,Satılık,Daire,50 m²,55 m²,1+1,0 (Yeni),1.Kat,3.0,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18379703İlan Güncelleme Tarihi08 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat1.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/folkart-incity-11-yatirim-firsati-18428463,6.900.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18428463.0,17 Kasım 2025,Konut,Satılık,Daire,44 m²,56 m²,1+1,4,2.Kat,5.0,Merkezi (Pay Ölçer),Boş,Bilinmiyor,,Kat Mülkiyeti,Hayır,,Yok,1,Genel Fiyat,İlan Numarası18428463İlan Güncelleme Tarihi17 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare44 m²Brüt Metrekare56 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat2.KatBinanın Kat Sayısı5Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat3670 TLTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,3670 TL,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-nin-kalbi-50-pesin-kalan-12-taksit-yatirimlik-11-18485228,5.500.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18485228.0,25 Kasım 2025,Konut,Satılık,Daire,31 m²,55 m²,1+1,0 (Yeni),3.Kat,8.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Evet,Boş,Var,1,Genel Fiyat,İlan Numarası18485228İlan Oluşturma Tarihi24 Kasım 2025İlan Güncelleme Tarihi25 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare31 m²Brüt Metrekare55 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat3.KatBinanın Kat Sayısı8Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,24 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-acil-satilik-21-kapali-mutfak-sifir-tadilatli-daire-18418866,3.450.000TL,İzmir,Bornova,Atatürk Mahallesi,,18418866.0,15 Kasım 2025,Konut,Satılık,Daire,80 m²,85 m²,2+1,16-20,Düz Giriş (Zemin),6.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,,Kat İrtifakı,Hayır,,,1,Genel Fiyat,İlan Numarası18418866İlan Güncelleme Tarihi15 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu KatDüz Giriş (Zemin)Binanın Kat Sayısı6Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilTapu DurumuKat İrtifakıSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/mevlana-mahallesinde-site-icerisinde-satilik-11-daire-18479721,4.200.000TL,İzmir,Bornova,Mevlana Mahallesi,,18479721.0,24 Kasım 2025,Konut,Satılık,Daire,40 m²,50 m²,1+1,4,4.Kat,7.0,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18479721İlan Oluşturma Tarihi24 Kasım 2025İlan Güncelleme Tarihi24 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare50 m²Oda Sayısı1+1Binanın Yaşı4Bulunduğu Kat4.KatBinanın Kat Sayısı7Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,24 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/turpa-otuzbes-ten-bornova-prestij-konutlari-nda-luks-31-daire-18441103,7.250.000TL,İzmir,Bornova,Birlik Mahallesi,,18441103.0,18 Kasım 2025,Konut,Satılık,Daire,120 m²,135 m²,3+1,5-10,10.Kat,13.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Müstakil Tapulu,Evet,Boş,Var,2,Genel Fiyat,İlan Numarası18441103İlan Güncelleme Tarihi18 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare135 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat10.KatBinanın Kat Sayısı13Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/kw-cobans-tan-yesilova-da-genis-ve-konforlu-full-yapili-kacmaz-satilik-daire-18497364,3.350.000TL,İzmir,Bornova,Rafet Paşa Mahallesi,,18497364.0,27 Kasım 2025,Konut,Satılık,Daire,85 m²,90 m²,2+1,5-10,5.Kat,5.0,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18497364İlan Oluşturma Tarihi26 Kasım 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı5-10Bulunduğu Kat5.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat MülkiyetiSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşAidat0 TLKira Getirisi25000 TLTakasYokBanyo Sayısı1Banyo Metrekare10 m²Balkon DurumuVarBalkon Sayısı1Balkon TipiKapalı BalkonBalkon Metrekare15 m²Salon Metrekare30 m²WC Sayısı1WC Metrekare10 m²Parsel11243Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,0 TL,26 Kasım 2025,25000 TL,Var,,1.0,1.0,,11243.0,İkinci El,Betonarme,Yok,10 m²,30 m²,10 m²,Evet,Var,Kapalı Balkon,,15 m²
https://www.emlakjet.com/ilan/izmir-bornova-evka-3-de-satilik-daire-18335815,15.000.000TL,İzmir,Bornova,Evka 3 Mahallesi,,18335815.0,31 Ekim 2025,Konut,Satılık,Daire,160 m²,180 m²,4+1,11-15,3.Kat,4.0,Klimalı,Boş,Krediye Uygun,,Kat Mülkiyeti,Evet,,,2,Genel Fiyat,İlan Numarası18335815İlan Güncelleme Tarihi31 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare160 m²Brüt Metrekare180 m²Oda Sayısı4+1Binanın Yaşı11-15Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornava-inonu-mah-de-merkezi-konumda-satilik-21-dubleks-daire-18505745,3.600.000TL,İzmir,Bornova,İnönü Mahallesi,,18505745.0,28 Kasım 2025,Konut,Satılık,Daire,80 m²,85 m²,2+1,21 Ve Üzeri,Villa Tipi,3.0,Klimalı,Boş,Krediye Uygun,,Kat Mülkiyeti,Hayır,,Yok,2,Genel Fiyat,İlan Numarası18505745İlan Oluşturma Tarihi28 Kasım 2025İlan Güncelleme Tarihi28 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatVilla TipiBinanın Kat Sayısı3Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırAidat0 TLTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,0 TL,28 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/forum-bornova-karsisinda-orman-manzarali-satilik-loft-21-daire-18377177,12.500.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18377177.0,07 Kasım 2025,Konut,Satılık,Daire,85 m²,120 m²,2+1,21 Ve Üzeri,3.Kat,12.0,Klimalı,Boş,Krediye Uygun,,Kat İrtifakı,Hayır,,Var,2,Genel Fiyat,İlan Numarası18377177İlan Güncelleme Tarihi07 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare85 m²Brüt Metrekare120 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı12Isıtma TipiKlimalıKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat İrtifakıSite İçerisindeHayırTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-evka-4-mahallesinde-satilik-21-kapali-mutfak-daire-18439559,3.750.000TL,İzmir,Bornova,Evka 4 Mahallesi,,18439559.0,17 Kasım 2025,Konut,Satılık,Daire,75 m²,80 m²,2+1,21 Ve Üzeri,Kot 1 (-1).Kat,9.0,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18439559İlan Güncelleme Tarihi17 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare80 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu KatKot 1 (-1).KatBinanın Kat Sayısı9Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-kucukpark-31-satilik-18441481,4.300.000TL,İzmir,Bornova,Kazımdirik Mahallesi,,18441481.0,20 Kasım 2025,Konut,Satılık,Daire,105 m²,110 m²,3+1,21 Ve Üzeri,3.Kat,4.0,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Hayır,Boş,Yok,1,Genel Fiyat,İlan Numarası18441481İlan Oluşturma Tarihi18 Kasım 2025İlan Güncelleme Tarihi20 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare105 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,18 Kasım 2025,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/dap-izmir-kule-rezidans-ta-luks-konsept-satilik-31-daire-18495160,12.750.000TL,İzmir,Bornova,Barbaros Mahallesi,,18495160.0,26 Kasım 2025,Konut,Satılık,Daire,135 m²,145 m²,3+1,4,23.Kat,36.0,Merkezi Doğalgaz,Boş,Krediye Uygun,,Kat Mülkiyeti,Evet,,,2,Genel Fiyat,İlan Numarası18495160İlan Oluşturma Tarihi26 Kasım 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare135 m²Brüt Metrekare145 m²Oda Sayısı3+1Binanın Yaşı4Bulunduğu Kat23.KatBinanın Kat Sayısı36Isıtma TipiMerkezi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı2Ada9133Parsel1Fiyat DurumuGenel FiyatDaha Fazla Gör,,26 Kasım 2025,,,,,,9133.0,1.0,,,,,,,,,,,
https://www.emlakjet.com/ilan/altindagda-ana-caddeye-yakin-3-katli-mustakil-firsat-bina-18479730,2.850.000TL,İzmir,Bornova,Serintepe Mahallesi,,18479730.0,24 Kasım 2025,Konut,Satılık,Müstakil Ev,265 m²,280 m²,2+1,21 Ve Üzeri,,4.0,Isıtma Yok,Kiracı Oturuyor,Bilinmiyor,Bilinmiyor,Müstakil Tapulu,Hayır,,Yok,2,Genel Fiyat,İlan Numarası18479730İlan Oluşturma Tarihi24 Kasım 2025İlan Güncelleme Tarihi24 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare265 m²Brüt Metrekare280 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorYatırıma UygunlukBilinmiyorTapu DurumuMüstakil TapuluSite İçerisindeHayırTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,24 Kasım 2025,,,,,,,,,,,,,,,,,,
