URL,Fiyat,Baslik,İl,İlçe,Mahalle,İlan Numarası,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Krediye Uygunluk,Yatırıma Uygunluk,Tapu Durumu,Eşya Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,Aciklama,İlan Oluşturma Tarihi,Yapı Durumu,İpotek Durumu,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Salon Metrekare,WC Sayısı,WC Metrekare,Zemin Etüdü,Bulunduğu Kat,Yapı Tipi,Balkon Metrekare,Parsel,Görüntülü Gezilebilir mi?,Ada,Kira Getirisi,Aidat,Kattaki Daire Sayısı,Pafta
https://www.emlakjet.com/ilan/tek-gayrimenkulden21-merkezi-konumda-satilik-daire-17886365,4.100.000 TL,,İzmir,Bornova,Kızılay Mahallesi,17886365,30 Ekim 2025,Konut,Satılık,Daire,70 m²,75 m²,2+1,0 (Yeni),3,Yerden Isıtma,Boş,Krediye Uygun,Yatırıma Uygun,Kat İrtifakı,,Hayır,,1,Genel Fiyat,İlan Numarası17886365İlan Güncelleme Tarihi30 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare70 m²Brüt Metrekare75 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı DurumuSıfırTapu DurumuKat İrtifakıSite İçerisindeHayırKira Getirisi22000 TLBanyo Sayısı1Balkon DurumuVarBalkon Sayısı1Balkon TipiAçık BalkonFiyat DurumuGenel FiyatDaha Fazla Gör,,Sıfır,,,Var,1,Açık Balkon,,,,,2.Kat,,,,,,22000 TL,,,
https://www.emlakjet.com/ilan/bornova-mevlana-da-11-satilik-daire-18033279,4.100.000 TL,,İzmir,Bornova,Mevlana Mahallesi,18033279,09 Eylül 2025,Konut,Satılık,Daire,36 m²,40 m²,1+1,2,5,Klimalı,Kiracı Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası18033279İlan Güncelleme Tarihi09 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare36 m²Brüt Metrekare40 m²Oda Sayısı1+1Binanın Yaşı2Bulunduğu Kat2.KatBinanın Kat Sayısı5Isıtma TipiKlimalıKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/point-bornova-da-21-korfez-manzarali-luks-satilik-daire-17624573,6.900.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,17624573,27 Kasım 2025,Konut,Satılık,Residence,90 m²,133 m²,2+1,0 (Yeni),30,Yerden Isıtma,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Yok,2,Genel Fiyat,İlan Numarası17624573İlan Oluşturma Tarihi09 Temmuz 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiResidenceNet Metrekare90 m²Brüt Metrekare133 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu Kat30.KatBinanın Kat Sayısı30Isıtma TipiYerden IsıtmaKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,09 Temmuz 2025,,,,,,,,,,,30.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/21-kapali-mutfak-dogalgazli-full-tadilatli-satilik-daire-17894115,3.600.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17894115,24 Eylül 2025,Konut,Satılık,Daire,80 m²,85 m²,2+1,16-20,5,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17894115İlan Güncelleme Tarihi24 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare80 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı16-20Bulunduğu KatBahçe KatıBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Bahçe Katı,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-da-31-satilik-daire-18006502,5.400.000 TL,,İzmir,Bornova,Erzene Mahallesi,18006502,29 Kasım 2025,Konut,Satılık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,7,Kombi Doğalgaz,Boş,Krediye Uygun,Yatırıma Uygun Değil,Kat İrtifakı,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası18006502İlan Oluşturma Tarihi04 Eylül 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat7.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma Uygun DeğilYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKat İrtifakıSite İçerisindeHayırİpotek DurumuYokEşya DurumuBoşAidat350 TLKira Getirisi30000 TLTakasVarBanyo Sayısı1Banyo Metrekare5 m²Balkon DurumuVarBalkon Sayısı1Balkon Metrekare9 m²Salon Metrekare28 m²WC Sayısı1WC Metrekare1 m²Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?EvetZemin EtüdüVarDaha Fazla Gör,04 Eylül 2025,İkinci El,Yok,5 m²,Var,1,,28 m²,1.0,1 m²,Var,7.Kat,Betonarme,9 m²,,Evet,,30000 TL,350 TL,,
https://www.emlakjet.com/ilan/nest-camdibi-bornova-satilik-31-daire-17793531,8.000.000 TL,,İzmir,Bornova,Tuna Mahallesi,17793531,06 Kasım 2025,Konut,Satılık,Daire,118 m²,161 m²,3+1,5-10,14,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Evet,Yok,2,Genel Fiyat,İlan Numarası17793531İlan Güncelleme Tarihi06 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare118 m²Brüt Metrekare161 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat5.KatBinanın Kat Sayısı14Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,5.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/sertac-gayrimenkulden-120mkare-iki-artibir-kapali-mutfak-ful-kiredi-kullanilabilir-17896193,4.800.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17896193,29 Kasım 2025,Konut,Satılık,Müstakil Ev,100 m²,110 m²,2+1,16-20,8,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Yatırıma Uygun,Kooperatiften Tapu,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17896193İlan Oluşturma Tarihi16 Ağustos 2025İlan Güncelleme Tarihi29 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı2+1Binanın Yaşı16-20Binanın Kat Sayısı8Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukYatırıma UygunYapı Durumuİkinci ElYapı TipiBetonarmeTapu DurumuKooperatiften Tapuİpotek DurumuYokSite İçerisindeHayırEşya DurumuBoşAidat1 TLKira Getirisi30000 TLTakasVarBanyo Sayısı1Banyo Metrekare8 m²Balkon DurumuVarBalkon Sayısı2Balkon TipiAçık TerasBalkon Metrekare10 m²Salon Metrekare25 m²WC Sayısı1WC Metrekare5 m²Ada3856Pafta18Parsel4Fiyat DurumuGenel FiyatGörüntülü Gezilebilir mi?HayırZemin EtüdüVarDaha Fazla Gör,16 Ağustos 2025,İkinci El,Yok,8 m²,Var,2,Açık Teras,25 m²,1.0,5 m²,Var,,Betonarme,10 m²,4.0,Hayır,3856.0,30000 TL,1 TL,,18.0
https://www.emlakjet.com/ilan/bornova-ataturk-mah-deniz-manzarali-3-katli-satilik-bina-18020276,12.500.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18020276,27 Kasım 2025,Konut,Satılık,Müstakil Ev,98 m²,100 m²,2+1,21 Ve Üzeri,3,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Müstakil Tapulu,,Hayır,,1,Genel Fiyat,İlan Numarası18020276İlan Oluşturma Tarihi06 Eylül 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare98 m²Brüt Metrekare100 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuMüstakil TapuluSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,06 Eylül 2025,,,,,,,,,,,,,,,,,,,,
https://www.emlakjet.com/ilan/31-kapali-mutfak-ferah-satilik-daire-17894143,4.000.000 TL,,İzmir,Bornova,İnönü Mahallesi,17894143,24 Eylül 2025,Konut,Satılık,Daire,100 m²,110 m²,3+1,16-20,3,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17894143İlan Güncelleme Tarihi24 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare110 m²Oda Sayısı3+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ataturk-mah-2-katli-mustakil-ev-17653161,9.800.000 TL,,İzmir,Bornova,İnönü Mahallesi,17653161,13 Ekim 2025,Konut,Satılık,Müstakil Ev,270 m²,293 m²,6+2,21 Ve Üzeri,2,Kombi Doğalgaz,Kiracı Oturuyor,Bilinmiyor,,Müstakil Tapulu,,Hayır,Yok,2,Genel Fiyat,İlan Numarası17653161İlan Güncelleme Tarihi13 Ekim 2025TürüKonutKategorisiSatılıkTipiMüstakil EvNet Metrekare270 m²Brüt Metrekare293 m²Oda Sayısı6+2Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukBilinmiyorYapı Durumuİkinci ElTapu DurumuMüstakil TapuluSite İçerisindeHayırTakasYokBanyo Sayısı2Ada3320Parsel14Fiyat DurumuGenel FiyatDaha Fazla Gör,,İkinci El,,,,,,,,,,,,,14.0,,3320.0,,,,
https://www.emlakjet.com/ilan/otuzbes-ten-acil-satilik-3-katli-komple-bina-kelepir-fiyat-yuksek-kira-getirisi-17640574,4.250.000 TL,,İzmir,Bornova,Zafer Mahallesi,17640574,07 Kasım 2025,Konut,Satılık,Bina,89 m²,90 m²,2+1,21 Ve Üzeri,3,Isıtma Yok,Mülk Sahibi Oturuyor,Bilinmiyor,,Arsa Tapulu,,Hayır,,1,Genel Fiyat,İlan Numarası17640574İlan Güncelleme Tarihi07 Kasım 2025TürüKonutKategorisiSatılıkTipiBinaNet Metrekare89 m²Brüt Metrekare90 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBinanın Kat Sayısı3Isıtma TipiIsıtma YokKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukBilinmiyorTapu DurumuArsa TapuluSite İçerisindeHayırAidat0 TLBanyo Sayısı1Balkon DurumuYokFiyat DurumuGenel FiyatDaha Fazla Gör,,,,,Yok,,,,,,,,,,,,,,0 TL,,
https://www.emlakjet.com/ilan/bornova-yasar-uni-yani-park-yasam-bornova-satilik-daire-18054434,7.800.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18054434,17 Eylül 2025,Konut,Satılık,Daire,65 m²,72 m²,2+1,2,8,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Var,2,Genel Fiyat,İlan Numarası18054434İlan Güncelleme Tarihi17 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare65 m²Brüt Metrekare72 m²Oda Sayısı2+1Binanın Yaşı2Bulunduğu Kat1.KatBinanın Kat Sayısı8Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/a24-site-emlak-bornova-kazimdirik-avcilar-prestij-sitesinde-satilik-31-17450633,10.500.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17450633,13 Kasım 2025,Konut,Satılık,Daire,110 m²,130 m²,3+1,5-10,7,Merkezi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,,Evet,,2,Genel Fiyat,İlan Numarası17450633İlan Güncelleme Tarihi13 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare110 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat7.KatBinanın Kat Sayısı7Isıtma TipiMerkezi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeEvetBanyo Sayısı2Ada7691Parsel4Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,7.Kat,,,4.0,,7691.0,,,,
https://www.emlakjet.com/ilan/yesilova-da-21-zemin-kat-dogalgazli-sifir-daire-17697797,4.650.000 TL,,İzmir,Bornova,Yeşilova Mahallesi,17697797,26 Kasım 2025,Konut,Satılık,Daire,72 m²,85 m²,2+1,0 (Yeni),2,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17697797İlan Oluşturma Tarihi23 Temmuz 2025İlan Güncelleme Tarihi26 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare72 m²Brüt Metrekare85 m²Oda Sayısı2+1Binanın Yaşı0 (Yeni)Bulunduğu KatDüz Giriş (Zemin)Binanın Kat Sayısı2Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,23 Temmuz 2025,,,,,,,,,,,Düz Giriş (Zemin),,,,,,,,,
https://www.emlakjet.com/ilan/bornova-merkezde-cadde-ustu-yesil-alan-manzarali-satilik-21-17871074,4.175.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17871074,31 Ekim 2025,Konut,Satılık,Daire,90 m²,110 m²,2+1,21 Ve Üzeri,7,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Var,1,Genel Fiyat,İlan Numarası17871074İlan Güncelleme Tarihi31 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare90 m²Brüt Metrekare110 m²Oda Sayısı2+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı7Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mah-de-giris-kat-10-satilik-daire-yatirim-firsati-17849987,1.500.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17849987,04 Kasım 2025,Konut,Satılık,Daire,28 m²,30 m²,1 Oda,21 Ve Üzeri,4,Isıtma Yok,Boş,Krediye Uygun,,Kat Mülkiyeti,,Hayır,,1,Genel Fiyat,İlan Numarası17849987İlan Güncelleme Tarihi04 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare28 m²Brüt Metrekare30 m²Oda Sayısı1 OdaBinanın Yaşı21 Ve ÜzeriBulunduğu KatDüz Giriş (Zemin)Binanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuBoşKrediye UygunlukKrediye UygunTapu DurumuKat MülkiyetiSite İçerisindeHayırBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,Düz Giriş (Zemin),,,,,,,,,
https://www.emlakjet.com/ilan/bornova-ergene-mahallesi-31-satilik-dubleks-daire-17638544,9.100.000 TL,,İzmir,Bornova,Ergene Mahallesi,17638544,02 Ekim 2025,Konut,Satılık,Daire,100 m²,130 m²,3+1,3,4,Kombi Doğalgaz,Mülk Sahibi Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Eşyalı,Hayır,Var,1,Genel Fiyat,İlan Numarası17638544İlan Güncelleme Tarihi02 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare130 m²Oda Sayısı3+1Binanın Yaşı3Bulunduğu Kat4.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuMülk Sahibi OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeHayırEşya DurumuEşyalıTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,4.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/bornova-mevlana-mahallesi-satilik-daire-17677563,2.850.000 TL,,İzmir,Bornova,Mevlana Mahallesi,17677563,27 Kasım 2025,Konut,Satılık,Daire,50 m²,60 m²,1+1,16-20,4,Kombi Doğalgaz,Boş,Bilinmiyor,Bilinmiyor,Kat Mülkiyeti,,Hayır,Var,1,Genel Fiyat,İlan Numarası17677563İlan Oluşturma Tarihi19 Temmuz 2025İlan Güncelleme Tarihi27 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare50 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı16-20Bulunduğu Kat3.KatBinanın Kat Sayısı4Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukBilinmiyorYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,19 Temmuz 2025,,,,,,,,,,,3.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/universite-yakini-havuzlu-sitede-satilik-11-lux-daire-18016333,6.650.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18016333,05 Kasım 2025,Konut,Satılık,Daire,44 m²,60 m²,1+1,0 (Yeni),10,Merkezi (Pay Ölçer),Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Evet,Yok,1,Genel Fiyat,İlan Numarası18016333İlan Oluşturma Tarihi06 Eylül 2025İlan Güncelleme Tarihi05 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare44 m²Brüt Metrekare60 m²Oda Sayısı1+1Binanın Yaşı0 (Yeni)Bulunduğu Kat6.KatBinanın Kat Sayısı10Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeEvetEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,06 Eylül 2025,,,,,,,,,,,6.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/park-yasam-bornova-11-balkonlu-satilik-firsat-daire-18054436,6.400.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,18054436,17 Eylül 2025,Konut,Satılık,Daire,37 m²,45 m²,1+1,2,8,Merkezi (Pay Ölçer),Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Var,1,Genel Fiyat,İlan Numarası18054436İlan Güncelleme Tarihi17 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare37 m²Brüt Metrekare45 m²Oda Sayısı1+1Binanın Yaşı2Bulunduğu Kat2.KatBinanın Kat Sayısı8Isıtma TipiMerkezi (Pay Ölçer)Kullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/modda-bayraklida-korfez-manzarali-satilik-21-daire-17833174,5.750.000 TL,,İzmir,Bornova,Koşukavak Mahallesi,17833174,27 Ekim 2025,Konut,Satılık,Daire,75 m²,89 m²,2+1,1,24,Kombi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat İrtifakı,Boş,Evet,Var,2,Genel Fiyat,İlan Numarası17833174İlan Güncelleme Tarihi27 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare75 m²Brüt Metrekare89 m²Oda Sayısı2+1Binanın Yaşı1Bulunduğu Kat22.KatBinanın Kat Sayısı24Isıtma TipiKombi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat İrtifakıSite İçerisindeEvetEşya DurumuBoşTakasVarBanyo Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,22.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/ataturk-mahhalesinde-kapali-mutfak-31-100m2-daire-18054629,4.400.000 TL,,İzmir,Bornova,Atatürk Mahallesi,18054629,22 Eylül 2025,Konut,Satılık,Daire,100 m²,106 m²,3+1,21 Ve Üzeri,3,Kombi Doğalgaz,Boş,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası18054629İlan Güncelleme Tarihi22 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare100 m²Brüt Metrekare106 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat2.KatBinanın Kat Sayısı3Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/epa-emlak-bornova-yesillikler-icinde-manzara-31-satilik-daire-17975927,5.300.000 TL,,İzmir,Bornova,Erzene Mahallesi,17975927,25 Kasım 2025,Konut,Satılık,Daire,120 m²,125 m²,3+1,21 Ve Üzeri,4,Isıtma Yok,Kiracı Oturuyor,Krediye Uygun,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17975927İlan Oluşturma Tarihi29 Ağustos 2025İlan Güncelleme Tarihi25 Kasım 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare120 m²Brüt Metrekare125 m²Oda Sayısı3+1Binanın Yaşı21 Ve ÜzeriBulunduğu Kat1.KatBinanın Kat Sayısı4Isıtma TipiIsıtma YokKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,29 Ağustos 2025,,,,,,,,,,,1.Kat,,,,,,,,,
https://www.emlakjet.com/ilan/gho-life-gayrimenkul-den-folkart-life-balkonlu-31-satilik-daire-17874654,14.000.000 TL,,İzmir,Bornova,Kazımdirik Mahallesi,17874654,20 Ekim 2025,Konut,Satılık,Daire,155 m²,191 m²,3+1,5-10,15,Merkezi Doğalgaz,Kiracı Oturuyor,Krediye Uygun,,Kat Mülkiyeti,Boş,Hayır,Yok,2,Genel Fiyat,İlan Numarası17874654İlan Güncelleme Tarihi20 Ekim 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare155 m²Brüt Metrekare191 m²Oda Sayısı3+1Binanın Yaşı5-10Bulunduğu Kat1.KatBinanın Kat Sayısı15Isıtma TipiMerkezi DoğalgazKullanım DurumuKiracı OturuyorKrediye UygunlukKrediye UygunYapı Durumuİkinci ElTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşAidat10000 TLTakasYokBanyo Sayısı2WC Sayısı2Fiyat DurumuGenel FiyatDaha Fazla Gör,,İkinci El,,,,,,,2.0,,,1.Kat,,,,,,,10000 TL,,
https://www.emlakjet.com/ilan/my-gayrimenkul-den-luks-11-satilik-daireler-17930934,2.750.000 TL,,İzmir,Bornova,Atatürk Mahallesi,17930934,04 Eylül 2025,Konut,Satılık,Daire,40 m²,44 m²,1+1,16-20,5,Kombi Doğalgaz,Boş,Krediye Uygun Değil,Bilinmiyor,Kat Mülkiyeti,Boş,Hayır,Yok,1,Genel Fiyat,İlan Numarası17930934İlan Güncelleme Tarihi04 Eylül 2025TürüKonutKategorisiSatılıkTipiDaireNet Metrekare40 m²Brüt Metrekare44 m²Oda Sayısı1+1Binanın Yaşı16-20Bulunduğu Kat2.KatBinanın Kat Sayısı5Isıtma TipiKombi DoğalgazKullanım DurumuBoşKrediye UygunlukKrediye Uygun DeğilYatırıma UygunlukBilinmiyorTapu DurumuKat MülkiyetiSite İçerisindeHayırEşya DurumuBoşTakasYokBanyo Sayısı1Fiyat DurumuGenel FiyatDaha Fazla Gör,,,,,,,,,,,,2.Kat,,,,,,,,,
